satellite_name,satellite_id,sensor_name,sensor_id,prefix,suffix,id,name,description,startdate,enddate,frequency,processlevel,satinorbit,longres,techdoc,crnt_flg,actv
INSAT-3DR,14,SOUNDER,11,3RSND,"L1B_SB1_LWIR1_V*.jpg,L1B_SB1_LWIR1_TEMP_V*.jpg,L1B_SB1_LWIR2_V*.jpg,L1B_SB1_LWIR2_TEMP_V*.jpg,L1B_SB1_LWIR3_V*.jpg,L1B_SB1_LWIR3_TEMP_V*.jpg,L1B_SB1_LWIR4_V*.jpg,L1B_SB1_LWIR4_TEMP_V*.jpg,L1B_SB1_LWIR5_V*.jpg,L1B_SB1_LWIR5_TEMP_V*.jpg,L1B_SB1_LWIR6_V*.jpg,L1B_SB1_LWIR6_TEMP_V*.jpg,L1B_SB1_LWIR7_V*.jpg,L1B_SB1_LWIR7_TEMP_V*.jpg,L1B_SB1_MWIR1_V*.jpg,L1B_SB1_MWIR1_TEMP_V*.jpg,L1B_SB1_MWIR2_V*.jpg,L1B_SB1_MWIR2_TEMP_V*.jpg,L1B_SB1_MWIR3_V*.jpg,L1B_SB1_MWIR3_TEMP_V*.jpg,L1B_SB1_MWIR4_V*.jpg,L1B_SB1_MWIR4_TEMP_V*.jpg,L1B_SB1_MWIR5_V*.jpg,L1B_SB1_MWIR5_TEMP_V*.jpg,L1B_SB1_SWIR1_V*.jpg,L1B_SB1_SWIR1_TEMP_V*.jpg,L1B_SB1_SWIR2_V*.jpg,L1B_SB1_SWIR2_TEMP_V*.jpg,L1B_SB1_SWIR3_V*.jpg,L1B_SB1_SWIR3_TEMP_V*.jpg,L1B_SB1_SWIR4_V*.jpg,L1B_SB1_SWIR4_TEMP_V*.jpg,L1B_SB1_SWIR5_V*.jpg,L1B_SB1_SWIR5_TEMP_V*.jpg,L1B_SB1_SWIR6_V*.jpg,L1B_SB1_SWIR6_TEMP_V*.jpg",176,3RSND_L1B_SB1,Sounder Level1 data for B1 sector,2016-10-11,2025-08-11,3 per day,L1B,C,10 - 10,10.19038/SAC/10/3RSND_L1B_SB1,0,Active
INSAT-3DR,14,SOUNDER,11,3RSND,"L2B_SA1_DMI_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_1000mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_100mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_10mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_150mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_200mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_20mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_250mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_300mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_30mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_400mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_500mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_50mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_620mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_700mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_70mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_850mb_V*.jpg,L2B_SA1_GEO_POT_HEIGHT_950mb_V*.jpg,L2B_SA1_H2OMMRPhy_1000mb_V*.jpg,L2B_SA1_H2OMMRPhy_100mb_V*.jpg,L2B_SA1_H2OMMRPhy_150mb_V*.jpg,L2B_SA1_H2OMMRPhy_200mb_V*.jpg,L2B_SA1_H2OMMRPhy_250mb_V*.jpg,L2B_SA1_H2OMMRPhy_300mb_V*.jpg,L2B_SA1_H2OMMRPhy_400mb_V*.jpg,L2B_SA1_H2OMMRPhy_500mb_V*.jpg,L2B_SA1_H2OMMRPhy_620mb_V*.jpg,L2B_SA1_H2OMMRPhy_700mb_V*.jpg,L2B_SA1_H2OMMRPhy_850mb_V*.jpg,L2B_SA1_H2OMMRPhy_950mb_V*.jpg,L2B_SA1_L1_PREC_WATER_V*.jpg,L2B_SA1_L2_PREC_WATER_V*.jpg,L2B_SA1_L3_PREC_WATER_V*.jpg,L2B_SA1_LI_V*.jpg,L2B_SA1_TAirPhy_1000mb_V*.jpg,L2B_SA1_TAirPhy_100mb_V*.jpg,L2B_SA1_TAirPhy_10mb_V*.jpg,L2B_SA1_TAirPhy_150mb_V*.jpg,L2B_SA1_TAirPhy_200mb_V*.jpg,L2B_SA1_TAirPhy_20mb_V*.jpg,L2B_SA1_TAirPhy_250mb_V*.jpg,L2B_SA1_TAirPhy_300mb_V*.jpg,L2B_SA1_TAirPhy_30mb_V*.jpg,L2B_SA1_TAirPhy_400mb_V*.jpg,L2B_SA1_TAirPhy_500mb_V*.jpg,L2B_SA1_TAirPhy_50mb_V*.jpg,L2B_SA1_TAirPhy_620mb_V*.jpg,L2B_SA1_TAirPhy_700mb_V*.jpg,L2B_SA1_TAirPhy_70mb_V*.jpg,L2B_SA1_TAirPhy_850mb_V*.jpg,L2B_SA1_TAirPhy_950mb_V*.jpg,L2B_SA1_totH2O_V*.jpg,L2B_SA1_totO3Reg_V*.jpg,L2B_SA1_TSurfPhy_V*.jpg,L2B_SA1_WI_V*.jpg,L2B_SA1_theta-e_V*.jpg,L2B_SA1_FCST_SURF_AIR_H2OMMR_V*.jpg,L2B_SA1_FCST_SURF_AIR_TEMP_V*.jpg,L2B_SA1_FCST_SURF_PRES_V*.jpg",177,3RSND_L2B_SA1,Sounder Level2 data for A1 sector,2016-10-11,2025-08-11,7 per day,L2B,C,10 - 10,10.19038/SAC/10/3RSND_L2B_SA1,0,Active
INSAT-3DR,14,SOUNDER,11,3RSND,"L2B_SA2_DMI_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_1000mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_100mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_10mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_150mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_200mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_20mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_250mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_300mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_30mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_400mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_500mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_50mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_620mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_700mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_70mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_850mb_V*.jpg,L2B_SA2_GEO_POT_HEIGHT_950mb_V*.jpg,L2B_SA2_H2OMMRPhy_1000mb_V*.jpg,L2B_SA2_H2OMMRPhy_100mb_V*.jpg,L2B_SA2_H2OMMRPhy_150mb_V*.jpg,L2B_SA2_H2OMMRPhy_200mb_V*.jpg,L2B_SA2_H2OMMRPhy_250mb_V*.jpg,L2B_SA2_H2OMMRPhy_300mb_V*.jpg,L2B_SA2_H2OMMRPhy_400mb_V*.jpg,L2B_SA2_H2OMMRPhy_500mb_V*.jpg,L2B_SA2_H2OMMRPhy_620mb_V*.jpg,L2B_SA2_H2OMMRPhy_700mb_V*.jpg,L2B_SA2_H2OMMRPhy_850mb_V*.jpg,L2B_SA2_H2OMMRPhy_950mb_V*.jpg,L2B_SA2_L1_PREC_WATER_V*.jpg,L2B_SA2_L2_PREC_WATER_V*.jpg,L2B_SA2_L3_PREC_WATER_V*.jpg,L2B_SA2_LI_V*.jpg,L2B_SA2_TAirPhy_1000mb_V*.jpg,L2B_SA2_TAirPhy_100mb_V*.jpg,L2B_SA2_TAirPhy_10mb_V*.jpg,L2B_SA2_TAirPhy_150mb_V*.jpg,L2B_SA2_TAirPhy_200mb_V*.jpg,L2B_SA2_TAirPhy_20mb_V*.jpg,L2B_SA2_TAirPhy_250mb_V*.jpg,L2B_SA2_TAirPhy_300mb_V*.jpg,L2B_SA2_TAirPhy_30mb_V*.jpg,L2B_SA2_TAirPhy_400mb_V*.jpg,L2B_SA2_TAirPhy_500mb_V*.jpg,L2B_SA2_TAirPhy_50mb_V*.jpg,L2B_SA2_TAirPhy_620mb_V*.jpg,L2B_SA2_TAirPhy_700mb_V*.jpg,L2B_SA2_TAirPhy_70mb_V*.jpg,L2B_SA2_TAirPhy_850mb_V*.jpg,L2B_SA2_TAirPhy_950mb_V*.jpg,L2B_SA2_totH2O_V*.jpg,L2B_SA2_totO3Reg_V*.jpg,L2B_SA2_TSurfPhy_V*.jpg,L2B_SA2_WI_V*.jpg,L2B_SA2_theta-e_V*.jpg,L2B_SA2_FCST_SURF_AIR_H2OMMR_V*.jpg,L2B_SA2_FCST_SURF_AIR_TEMP_V*.jpg,L2B_SA2_FCST_SURF_PRES_V*.jpg",297,3RSND_L2B_SA2,Sounder Level2 data for A2 sector,2018-01-24,2023-02-22,5 per day,L2B,C,10 - 10,10.19038/SAC/10/3RSND_L2B_SA2,0,Active
INSAT-3DR,14,SOUNDER,11,3RSND,"L2B_SB1_DMI_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_1000mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_100mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_10mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_150mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_200mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_20mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_250mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_300mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_30mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_400mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_500mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_50mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_620mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_700mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_70mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_850mb_V*.jpg,L2B_SB1_GEO_POT_HEIGHT_950mb_V*.jpg,L2B_SB1_H2OMMRPhy_1000mb_V*.jpg,L2B_SB1_H2OMMRPhy_100mb_V*.jpg,L2B_SB1_H2OMMRPhy_150mb_V*.jpg,L2B_SB1_H2OMMRPhy_200mb_V*.jpg,L2B_SB1_H2OMMRPhy_250mb_V*.jpg,L2B_SB1_H2OMMRPhy_300mb_V*.jpg,L2B_SB1_H2OMMRPhy_400mb_V*.jpg,L2B_SB1_H2OMMRPhy_500mb_V*.jpg,L2B_SB1_H2OMMRPhy_620mb_V*.jpg,L2B_SB1_H2OMMRPhy_700mb_V*.jpg,L2B_SB1_H2OMMRPhy_850mb_V*.jpg,L2B_SB1_H2OMMRPhy_950mb_V*.jpg,L2B_SB1_L1_PREC_WATER_V*.jpg,L2B_SB1_L2_PREC_WATER_V*.jpg,L2B_SB1_L3_PREC_WATER_V*.jpg,L2B_SB1_LI_V*.jpg,L2B_SB1_TAirPhy_1000mb_V*.jpg,L2B_SB1_TAirPhy_100mb_V*.jpg,L2B_SB1_TAirPhy_10mb_V*.jpg,L2B_SB1_TAirPhy_150mb_V*.jpg,L2B_SB1_TAirPhy_200mb_V*.jpg,L2B_SB1_TAirPhy_20mb_V*.jpg,L2B_SB1_TAirPhy_250mb_V*.jpg,L2B_SB1_TAirPhy_300mb_V*.jpg,L2B_SB1_TAirPhy_30mb_V*.jpg,L2B_SB1_TAirPhy_400mb_V*.jpg,L2B_SB1_TAirPhy_500mb_V*.jpg,L2B_SB1_TAirPhy_50mb_V*.jpg,L2B_SB1_TAirPhy_620mb_V*.jpg,L2B_SB1_TAirPhy_700mb_V*.jpg,L2B_SB1_TAirPhy_70mb_V*.jpg,L2B_SB1_TAirPhy_850mb_V*.jpg,L2B_SB1_TAirPhy_950mb_V*.jpg,L2B_SB1_totH2O_V*.jpg,L2B_SB1_totO3Reg_V*.jpg,L2B_SB1_TSurfPhy_V*.jpg,L2B_SB1_WI_V*.jpg,L2B_SB1_theta-e_V*.jpg,L2B_SB1_FCST_SURF_AIR_H2OMMR_V*.jpg,L2B_SB1_FCST_SURF_AIR_TEMP_V*.jpg,L2B_SB1_FCST_SURF_PRES_V*.jpg",179,3RSND_L2B_SB1,Sounder Level2 data for B1 sector,2016-10-11,2025-08-11,3 per day,L2B,C,10 - 10,10.19038/SAC/10/3RSND_L2B_SB1,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L1B_STD_IR1_V*.jpg,L1B_STD_IR1_TEMP_V*.jpg,L1B_STD_IR2_V*.jpg,L1B_STD_IR2_TEMP_V*.jpg,L1B_STD_MIR_V*.jpg,L1B_STD_MIR_TEMP_V*.jpg,L1B_STD_RGB_V*.jpg,L1B_STD_SWIR_V*.jpg,L1B_STD_VIS_V*.jpg,L1B_STD_WV_V*.jpg,L1B_STD_WV_TEMP_V*.jpg",370,3SIMG_L1B_STD,Level1 data for Imager 6 channels at half hour interval,2024-05-17,2025-08-11,Half Hourly,L1B,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L1C_ASIA_MER_IR1_V*.jpg,L1C_ASIA_MER_IR2_V*.jpg,L1C_ASIA_MER_MIR_V*.jpg,L1C_ASIA_MER_RGB_V*.jpg,L1C_ASIA_MER_SWIR_V*.jpg,L1C_ASIA_MER_VIS_V*.jpg,L1C_ASIA_MER_WV_V*.jpg",373,3SIMG_L1C_ASIA_MER,IMAGER- 6 channel Level1 data in Mercator projection for Asian Sector,2024-05-17,2025-08-11,Half Hourly,L1C,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L1C_SGP_IR1_V*.jpg,L1C_SGP_IR2_V*.jpg,L1C_SGP_MIR_V*.jpg,L1C_SGP_RGB_V*.jpg,L1C_SGP_SWIR_V*.jpg,L1C_SGP_VIS_V*.jpg,L1C_SGP_WV_V*.jpg",372,3SIMG_L1C_SGP,"Level1 IMAGER 6 channel  data of TIR1, TIR2, WV, VIS, SWIR, MIR Bands in Mercator projection",2024-05-17,2025-08-11,Half Hourly,L1C,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_CMK_V*.jpg,374,3SIMG_L2B_CMK,"INSAT-3S VHRR measures radiances in one visible and one SWIR band at 1 km spatial resolution, one MIR and two TIR bands at 4 km resolution, and one WV band at 8 km resolution. Radiances from 3 IR spectral bands TIR-1 , TIR-2 and MIR which are of same resolution of 4km are used in the INSAT cloud mask algorithm to estimate whether a given view of the earth surface is unobstructed by clouds",2024-06-11,2025-08-11,Half Hourly,L2B,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2B_CTP_V*.jpg,L2B_CTT_V*.jpg",375,3SIMG_L2B_CTP,Cloud top properties derived using INSAT3S IMAGER,2024-07-13,2025-08-11,half hourly,L2B,C,per pixel - per pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_HEM_V*.jpg,376,3SIMG_L2B_HEM,This product is derived on the basis of Hydro-Estimator method. It measures precipitation over Indian Region encompassing area between longitudes 30ÃÂÃÂ°E -to130ÃÂÃÂ°E and latitudes 50ÃÂÃÂ°N- 50ÃÂÃÂ°S.,2024-05-17,2025-08-11,HALF HOURLY,L2B,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_IMC_V*.jpg,377,3SIMG_L2B_IMC,"INSAT multispectral Rainfall Algorithm Technique (IMSRA) is one of the main operational rainfall retrieval algorithms for INSAT-3S. This algorithm estimates precipitation based on non-linear power law relationship established between infrared (IR) brightness temperatures (Tbs, 10.7 ÃÂÃÂµm observations) and TRMM-PR surface rain rate.  Based on a number of case studies and research works carried out, a further refinement of the algorithm was made. ",2024-05-17,2025-08-11,HALF HOURLY,L2B,C,pixel - pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_LST_V*.jpg,378,3SIMG_L2B_LST,"Land surface temperature (LST) is a key parameter in the land surface processes. LST is very useful input to various models related to agrometeorology, ecology, hydrology and climate.",2024-06-11,2025-08-11,half hourly,L2B,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_OLR_V*.jpg,379,3SIMG_L2B_OLR,"Total outgoing longwave radiation (OLR) flux, thermally emitted from earth atmosphere system, is estimated by applying regression equation relating OLR flux with INSAT-3S Imager observed WV (6.7&#956;m) and thermal infrared (TIR-1 10.5 &#956;m and TIR-2 11.5 &#956;m) radiances. The coefficients of the regression equations are determined from results of the Radiative Transfer Model simulation with various atmospheric conditions",2024-05-17,2025-08-11,Half Hourly,L2B,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_SST_V*.jpg,380,3SIMG_L2B_SST,"Sea surface temperature is derived from split thermal window channels (TIR1, TIR2) during daytime and using additional mid IR window channel (MIR) during night time over cloud free oceanic regions. The most important part of the SST retrieval from IR observations is the atmospheric correction, especially over tropics. This correction is determined through a suitable characterization of tropical atmospheres in radiative transfer model to simulate the brightness temperatures of INSAT-3S channels a",2024-05-17,2025-08-11,HALF HOURLY,L2B,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2B_UTH_V*.jpg,371,3SIMG_L2B_UTH,Upper Tropospheric Humidity from IMAGER,2024-05-17,2025-08-11,Half Hourly,L2B,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2C_CER_V*.jpg,L2C_COT_V*.jpg",381,3SIMG_L2C_CMP,Day-time cloud microphysical parameters from visible and SWIR channels of INSAT-3S imager,2024-07-14,2025-08-11,"HALF HOURLY,  01:30 to 11:30 GMT",L2C,C,0.01 - 0.01,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2C_FOG_V*.jpg,383,3SIMG_L2C_FOG,"Night time FOG is derived from TIR-1 and MIR channel brightness temperature over Indian region. However, for day time visible channel reflectance and TIR-1 channel brightness temperature has been used. The algorithm involves detection of different thresholds following an image based approach to detect FOG",2024-05-17,2025-08-11,Half Hourly,L2C,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2C_INS_V*.jpg,384,3SIMG_L2C_INS,INSAT-3S derived INSOLATION,2024-06-14,2025-08-11,half hourly,L2C,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2C_SNW_V*.jpg,382,3SIMG_L2C_SNW,Snow cover derived from IMAGER,2024-05-17,2025-08-11,once a day,L2C,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2G_AOD_V*.jpg,385,3SIMG_L2G_AOD,"The AOD product provides the aerosol optical thickness, at 650 nm and 4 Km spatial resolution over both land and ocean surfaces with root mean square (RMS) error of ÃÂ±0.1.",2024-09-11,2025-08-11,Half Hourly,L2G,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2G_GPI_V*.jpg,386,3SIMG_L2G_GPI,Rainfall from INSAT-3S Imager channels is derived based on two methodologies: (i) Rainfall Estimation by GOES Precipitation Index (GPI) (ii) INSAT Multispectral Rainfall Algorithm . ,2024-05-17,2025-08-11,Half Hourly,L2G,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2G_IMR_V*.jpg,387,3SIMG_L2G_IMR,Indian Multi Spectral rainfall from IMAGER,2024-05-17,2025-08-11,Half Hourly,L2G,C,.25 - .25,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2G_MIDSH.jpg,L2G_SHEAR.jpg,L2G_VOR200mb.jpg,L2G_VOR500mb.jpg,L2G_VOR850mb.jpg,L2G_VOR700mb.jpg,L2G_LOWCON.jpg,L2G_UPDIV.jpg,L2G_SHTEN.jpg,L2G_MIDSH_V*.jpg,L2G_SHEAR_V*.jpg,L2G_VOR200mb_V*.jpg,L2G_VOR500mb_V*.jpg,L2G_VOR850mb_V*.jpg,L2G_VOR700mb_V*.jpg,L2G_LOWCON_V*.jpg,L2G_UPDIV_V*.jpg,L2G_SHTEN_V*.jpg",388,3SIMG_L2G_WDP,"Wind Derived Product, Upper level divergence, lower level convergence, wind shear, mid-level wind shear, 24 hour wind shear tendency, vorticity(200,500,700,850mb) using INSAT-3S AMVs.",2024-05-17,2025-08-11,Half Hourly,L2G,C,0.5 - 0.5,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2P_IRW_V*.gif,L2P_VSW_V*.gif,L2P_MRW_V*.gif,L2P_WVW_V*.gif",422,3SIMG_L2P_AMV,"INSAT-3S Infrared, Visible, Water Vapour channel derived Wind",2024-05-16,2025-08-11,Half Hourly,L2P,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2P_FIR_V*.jpg,389,3SIMG_L2P_FIR,This is an Active FIRE product which shows that the pixel is warm enough to be qualified as fire. This is derived using MIR (T3) and TIR1 (T5) channel BT from INSAT-3S imager. ,2024-06-11,2025-08-11,HALF HOURLY,L2P,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2P_IRW.gif,L2P_LOW.gif,L2P_IRW_V*.gif,L2P_LOW_V*.gif",390,3SIMG_L2P_IRW,INSAT-3S Infrared channel derived Wind,2024-05-17,2024-09-20,Half Hourly,L2P,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2P_MRW.gif,L2P_MRW_V*.gif",391,3SIMG_L2P_MRW,Winds derived using MIR band data of IMAGER,2024-05-17,2024-09-20,HALF HOURLY,L2,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L2P_SMK_V*.jpg,392,3SIMG_L2P_SMK,"This is an Active Smoke product which shows that the pixel is to be qualified as smoke.Inputs to the algorithm will include geo-referenced, corrected  Albedo, Digital counts for Visible channel and geo-referenced Brightness temperature for MIR,TIR1, TIR2. ",2024-05-17,2025-08-11,HALF HOURLY,L2P,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2P_VSW.gif,L2P_VSW_V*.gif",393,3SIMG_L2P_VSW,Winds derived using Visible band data of IMAGER,2024-05-17,2024-09-20,HALF HOURLY,L2,C,4 - 4,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L2P_WVW.gif,L2P_HIG.gif,L2P_WVW_V*.gif,L2P_HIG_V*.gif",394,3SIMG_L2P_WVW,Water vapour derived wind vectors,2024-05-17,2024-09-20,Half Hourly,L2P,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3B_HEM_DLY_V*.jpg,395,3SIMG_L3B_HEM_DLY,Daily HEM  from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3B_IMC_DLY_V*.jpg,419,3SIMG_L3B_IMC_DLY,Daily Rainfall derived using IMC algorithm from INSAT-3DS IMAGER,2024-05-17,2025-08-10,DAILY,L3B,C,pixel - pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L3B_LST_MIN_DLY*.jpg,L3B_LST_MAX_DLY*.jpg",418,3SIMG_L3B_LST_DLY,Daily Land surface temperature (LST) from INSAT-3DS IMAGER,2024-06-11,2025-08-10,DAILY,L3B,C,Pixel - Pixel,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3B_OLR_DLY_V*.jpg,397,3SIMG_L3B_OLR_DLY,Daily OLR from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,"L3B_SST_REG_DLY*.jpg,L3B_SST_VAR_DLY*.jpg",399,3SIMG_L3B_SST_DLY,Daily SST from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3B_SWR_DLY_V*.jpg,420,3SIMG_L3B_SWR_DLY,Daily SWR from INSAT-3S,2024-05-17,2025-08-10,Daily,L3B,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3B_UTH_DLY_V*.jpg,401,3SIMG_L3B_UTH_DLY,Daily UTH from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3C_INS_DLY_V*.jpg,403,3SIMG_L3C_INS_DLY,INSAT-3S derived INSOLATION,2024-07-21,2025-08-10,daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3C_PET_DLY_V*.jpg,404,3SIMG_L3C_PET_DLY,"Evapotranspiration (ET) is one of the important processes in the terrestrial water cycle. About 65% of rainwater is lost to the atmosphere due to the combined processes of evaporation and transpiration. In a given climate, reference evapotranspiration (ET0) is defined as the maximum evaporative demand of the atmosphere from a well-watered surface independent of crop type, crop development, and management practice. ",2024-07-21,2025-08-10,DAILY,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3G_GPI_DLY_V*.jpg,405,3SIMG_L3G_GPI_DLY,Daily GPI from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,IMAGER,10,3SIMG,L3G_IMR_DLY_V*.jpg,407,3SIMG_L3G_IMR_DLY,Daily IMR Rain  from INSAT-3S,2024-05-17,2025-08-10,Daily,L3,C, - ,,0,Active
INSAT-3DS,24,SOUNDER,11,3SSND,"L1B_SA1_LWIR1_V*.jpg,L1B_SA1_LWIR1_TEMP_V*.jpg,L1B_SA1_LWIR2_V*.jpg,L1B_SA1_LWIR2_TEMP_V*.jpg,L1B_SA1_LWIR3_V*.jpg,L1B_SA1_LWIR3_TEMP_V*.jpg,L1B_SA1_LWIR4_V*.jpg,L1B_SA1_LWIR4_TEMP_V*.jpg,L1B_SA1_LWIR5_V*.jpg,L1B_SA1_LWIR5_TEMP_V*.jpg,L1B_SA1_LWIR6_V*.jpg,L1B_SA1_LWIR6_TEMP_V*.jpg,L1B_SA1_LWIR7_V*.jpg,L1B_SA1_LWIR7_TEMP_V*.jpg,L1B_SA1_MWIR1_V*.jpg,L1B_SA1_MWIR1_TEMP_V*.jpg,L1B_SA1_MWIR2_V*.jpg,L1B_SA1_MWIR2_TEMP_V*.jpg,L1B_SA1_MWIR3_V*.jpg,L1B_SA1_MWIR3_TEMP_V*.jpg,L1B_SA1_MWIR4_V*.jpg,L1B_SA1_MWIR4_TEMP_V*.jpg,L1B_SA1_MWIR5_V*.jpg,L1B_SA1_MWIR5_TEMP_V*.jpg,L1B_SA1_SWIR1_V*.jpg,L1B_SA1_SWIR1_TEMP_V*.jpg,L1B_SA1_SWIR2_V*.jpg,L1B_SA1_SWIR2_TEMP_V*.jpg,L1B_SA1_SWIR3_V*.jpg,L1B_SA1_SWIR3_TEMP_V*.jpg,L1B_SA1_SWIR4_V*.jpg,L1B_SA1_SWIR4_TEMP_V*.jpg,L1B_SA1_SWIR5_V*.jpg,L1B_SA1_SWIR5_TEMP_V*.jpg,L1B_SA1_SWIR6_V*.jpg,L1B_SA1_SWIR6_TEMP_V*.jpg",409,3SSND_L1B_SA1,Sounder Level1 data for A1 sector,2024-05-17,2025-08-11,7 per day,L1B,C,10 - 10,,0,Active
